video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=0jZ7coXsnd4&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@RachelWaldorf,Rachel Waldorf,Seattle Transportation  |  Using the Light Rail  |  Sound Transit,36K,5 years,"Hey babes! I hope this video helps a lot of you out! This was a HIGHLY requested video, make sure to leave a comment on what ...",2024-01-25 20:40:40.663973
/watch?v=H5pxm_erHwg&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KingCountyMetro,King County Metro,How to ride Metro (English version),11K,1 year,"Welcome aboard! Visit http://kingcounty.gov/metro/HowToRide to learn more. Additionally, Hopelink Transportation Resources ...",2024-01-25 20:40:40.665839
/watch?v=zPxVwpwoM2o&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@ActionKid,ActionKid,Riding the Seattle Monorail from the Space Needle to Downtown Seattle,26K,8 months,"The Seattle Monorail is a public transit system which runs as a single elevated train line from the Seattle Center, where the Space ...",2024-01-25 20:40:40.680973
/watch?v=BxhZm2SMZ-Y&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@UrbanCaffeine,Urban Caffeine,Comparing NYC and Seattle (Public Transit),8.9K,6 months,Seattle and New York look very similar on paper when it comes to public transit infrastructure. They both have city trains (New ...,2024-01-25 20:40:40.684597
/watch?v=OCxEkY-3h_w&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@fox13seattle,FOX 13 Seattle,RapidRide bus service to expand in Seattle,2.1K,2 years,This weekend caps huge milestones for public transit in Seattle and beyond: Sound Transit Link light rail opens three new stations ...,2024-01-25 20:40:40.691901
/watch?v=G1KPSoHABvA&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle student develops new bus tracker to help commuters,1.9K,4 years,A website developed by a University of Washington student gives commuters a look at where their bus is in real time. KING 5's ...,2024-01-25 20:40:40.695095
/watch?v=EGASHpoKPUw&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@fox13seattle,FOX 13 Seattle,"UW study finds meth, fentanyl in air and on surfaces of public transit | FOX 13 Seattle",17K,4 months,"Researchers say that just because there is a presence in the air, it doesn't mean it's at levels to be harmful. Subscribe to FOX 13 ...",2024-01-25 20:40:40.705327
/watch?v=-Mh1UctlSOg&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@CityNerd,CityNerd,"On the Right Track: The 10 Most Improved Cities In the U.S. for Transit, Walking, and Biking",507K,1 year,Today we're looking at the United States' most improved cities when it comes to reducing car dependency. I used census data ...,2024-01-25 20:40:40.708050
/shorts/SHGXtoc9CgI,/@fulfillpassport,Fulfilled Passport Travel,How To Use the Light Rail Public Transportation from Seattle Airport to Downtown #shorts,6.5K,1 year,"Use the Light Rail from Seattle airport to downtown. Start at baggage claim, follow signs to the Light Rail, buy your ticket and go!",2024-01-25 20:40:51.065512
/shorts/zMyDnIrMpUg,/@BusDriverLife,Bus Driver Life,Requesting A Stop On A Public Transit Bus #busdriverlife #busdriver,31K,1 year,This is one of the ways people can request a stop on a city bus. Just pull the chord. Some buses have buttons as well. Public ...,2024-01-25 20:40:51.068984
/watch?v=RGnukm1IJW8&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@RMTransit,RMTransit,The Future of Rapid Transit in Seattle,44K,3 years,"We're back with another Transit Future video! Enjoy learning about the past, present, and future of Seattle's (rail) rapid transit in ...",2024-01-25 20:40:51.072685
